,index,wid,game,image,responses,remembered_outcome,category_1,category_2,category_3,category_4,outcome,outcome_mem_difference,item
2832,3252,w497e696,4,Animal_Land_Solid_Small,"{""Q0"":""-1""}",-1.0,Animal,Land,Solid,Small,-1,0.0,Animal_Land_Solid_Small
2833,3253,w497e696,4,Animal_Land_Solid_Large,"{""Q0"":""+2""}",2.0,Animal,Land,Solid,Large,-2,-4.0,Animal_Land_Solid_Large
2834,3254,w497e696,4,Animal_Sea_Pattern_Large,"{""Q0"":""-1""}",-1.0,Animal,Sea,Pattern,Large,2,3.0,Animal_Sea_Pattern_Large
2835,3255,w497e696,4,Animal_Land_Pattern_Large,"{""Q0"":""+2""}",2.0,Animal,Land,Pattern,Large,-2,-4.0,Animal_Land_Pattern_Large
2836,3256,w497e696,4,Object_Sea_Solid_Large,"{""Q0"":""+1""}",1.0,Object,Sea,Solid,Large,1,0.0,Object_Sea_Solid_Large
2837,3257,w497e696,4,Object_Land_Pattern_Large,"{""Q0"":""+2""}",2.0,Object,Land,Pattern,Large,2,0.0,Object_Land_Pattern_Large
2838,3258,w497e696,5,Object_Land_Pattern_Large,"{""Q0"":""+1""}",1.0,Object,Land,Pattern,Large,1,0.0,Object_Land_Pattern_Large
2839,3259,w497e696,5,Animal_Sea_Pattern_Small,"{""Q0"":""+2""}",2.0,Animal,Sea,Pattern,Small,-1,-3.0,Animal_Sea_Pattern_Small
2840,3260,w497e696,5,Object_Sea_Solid_Large,"{""Q0"":""-1""}",-1.0,Object,Sea,Solid,Large,-2,-1.0,Object_Sea_Solid_Large
2841,3261,w497e696,5,Object_Sea_Pattern_Large,"{""Q0"":""+2""}",2.0,Object,Sea,Pattern,Large,2,0.0,Object_Sea_Pattern_Large
2842,3262,w497e696,5,Animal_Sea_Pattern_Large,"{""Q0"":""-1""}",-1.0,Animal,Sea,Pattern,Large,1,2.0,Animal_Sea_Pattern_Large
2843,3263,w497e696,5,Animal_Land_Pattern_Small,"{""Q0"":""-2""}",-2.0,Animal,Land,Pattern,Small,-2,0.0,Animal_Land_Pattern_Small
2844,3264,w497e696,6,Object_Sea_Solid_Large,"{""Q0"":""+2""}",2.0,Object,Sea,Solid,Large,2,0.0,Object_Sea_Solid_Large
2845,3265,w497e696,6,Animal_Land_Pattern_Large,"{""Q0"":""-2""}",-2.0,Animal,Land,Pattern,Large,-2,0.0,Animal_Land_Pattern_Large
2846,3266,w497e696,6,Animal_Sea_Solid_Small,"{""Q0"":""+1""}",1.0,Animal,Sea,Solid,Small,2,1.0,Animal_Sea_Solid_Small
2847,3267,w497e696,6,Object_Land_Solid_Large,"{""Q0"":""+2""}",2.0,Object,Land,Solid,Large,-2,-4.0,Object_Land_Solid_Large
2848,3268,w497e696,6,Animal_Land_Solid_Large,"{""Q0"":""+1""}",1.0,Animal,Land,Solid,Large,2,1.0,Animal_Land_Solid_Large
2849,3269,w497e696,6,Object_Land_Pattern_Large,"{""Q0"":""+1""}",1.0,Object,Land,Pattern,Large,-1,-2.0,Object_Land_Pattern_Large
2850,3270,w497e696,7,Object_Sea_Pattern_Large,"{""Q0"":""+2""}",2.0,Object,Sea,Pattern,Large,-1,-3.0,Object_Sea_Pattern_Large
2851,3271,w497e696,7,Object_Land_Solid_Small,"{""Q0"":""-1""}",-1.0,Object,Land,Solid,Small,1,2.0,Object_Land_Solid_Small
2852,3272,w497e696,7,Animal_Sea_Solid_Small,"{""Q0"":""+1""}",1.0,Animal,Sea,Solid,Small,-2,-3.0,Animal_Sea_Solid_Small
2853,3273,w497e696,7,Object_Sea_Pattern_Small,"{""Q0"":""+2""}",2.0,Object,Sea,Pattern,Small,2,0.0,Object_Sea_Pattern_Small
2854,3274,w497e696,7,Animal_Sea_Pattern_Small,"{""Q0"":""-2""}",-2.0,Animal,Sea,Pattern,Small,-2,0.0,Animal_Sea_Pattern_Small
2855,3275,w497e696,7,Animal_Sea_Pattern_Large,"{""Q0"":""-1""}",-1.0,Animal,Sea,Pattern,Large,2,3.0,Animal_Sea_Pattern_Large
2856,3402,w58ddb10,1,Object_Land_Solid_Small,"{""Q0"":""-2""}",-2.0,Object,Land,Solid,Small,-2,0.0,Object_Land_Solid_Small
2857,3403,w58ddb10,1,Object_Sea_Solid_Large,"{""Q0"":""+2""}",2.0,Object,Sea,Solid,Large,1,-1.0,Object_Sea_Solid_Large
2858,3404,w58ddb10,1,Animal_Sea_Solid_Large,"{""Q0"":""-2""}",-2.0,Animal,Sea,Solid,Large,-1,1.0,Animal_Sea_Solid_Large
2859,3405,w58ddb10,1,Animal_Land_Solid_Large,"{""Q0"":""+1""}",1.0,Animal,Land,Solid,Large,1,0.0,Animal_Land_Solid_Large
2860,3406,w58ddb10,1,Object_Land_Pattern_Large,"{""Q0"":""-2""}",-2.0,Object,Land,Pattern,Large,-2,0.0,Object_Land_Pattern_Large
2861,3407,w58ddb10,1,Animal_Land_Solid_Small,"{""Q0"":""+1""}",1.0,Animal,Land,Solid,Small,1,0.0,Animal_Land_Solid_Small
2862,3408,w58ddb10,2,Object_Land_Solid_Small,"{""Q0"":""+2""}",2.0,Object,Land,Solid,Small,-1,-3.0,Object_Land_Solid_Small
2863,3409,w58ddb10,2,Object_Sea_Solid_Small,"{""Q0"":""+2""}",2.0,Object,Sea,Solid,Small,2,0.0,Object_Sea_Solid_Small
2864,3410,w58ddb10,2,Animal_Sea_Solid_Large,"{""Q0"":""-2""}",-2.0,Animal,Sea,Solid,Large,-2,0.0,Animal_Sea_Solid_Large
2865,3411,w58ddb10,2,Animal_Sea_Solid_Small,"{""Q0"":""-2""}",-2.0,Animal,Sea,Solid,Small,-1,1.0,Animal_Sea_Solid_Small
2866,3412,w58ddb10,2,Object_Land_Pattern_Small,"{""Q0"":""+2""}",2.0,Object,Land,Pattern,Small,2,0.0,Object_Land_Pattern_Small
2867,3413,w58ddb10,2,Object_Land_Solid_Large,"{""Q0"":""+1""}",1.0,Object,Land,Solid,Large,2,1.0,Object_Land_Solid_Large
2868,3414,w58ddb10,3,Object_Sea_Pattern_Small,"{""Q0"":""-2""}",-2.0,Object,Sea,Pattern,Small,-2,0.0,Object_Sea_Pattern_Small
2869,3415,w58ddb10,3,Animal_Land_Pattern_Small,"{""Q0"":""+1""}",1.0,Animal,Land,Pattern,Small,1,0.0,Animal_Land_Pattern_Small
2870,3416,w58ddb10,3,Object_Land_Pattern_Large,"{""Q0"":""-2""}",-2.0,Object,Land,Pattern,Large,-1,1.0,Object_Land_Pattern_Large
2871,3417,w58ddb10,3,Animal_Sea_Pattern_Large,"{""Q0"":""-2""}",-2.0,Animal,Sea,Pattern,Large,-1,1.0,Animal_Sea_Pattern_Large
2872,3418,w58ddb10,3,Object_Land_Solid_Large,"{""Q0"":""+1""}",1.0,Object,Land,Solid,Large,2,1.0,Object_Land_Solid_Large
2873,3419,w58ddb10,3,Animal_Land_Pattern_Large,"{""Q0"":""-2""}",-2.0,Animal,Land,Pattern,Large,2,4.0,Animal_Land_Pattern_Large
2874,3420,w58ddb10,4,Object_Land_Pattern_Large,"{""Q0"":""+2""}",2.0,Object,Land,Pattern,Large,2,0.0,Object_Land_Pattern_Large
2875,3421,w58ddb10,4,Animal_Land_Pattern_Large,"{""Q0"":""+1""}",1.0,Animal,Land,Pattern,Large,-2,-3.0,Animal_Land_Pattern_Large
2876,3422,w58ddb10,4,Animal_Sea_Pattern_Large,"{""Q0"":""-2""}",-2.0,Animal,Sea,Pattern,Large,-2,0.0,Animal_Sea_Pattern_Large
2877,3423,w58ddb10,4,Animal_Sea_Pattern_Small,"{""Q0"":""+1""}",1.0,Animal,Sea,Pattern,Small,2,1.0,Animal_Sea_Pattern_Small
2878,3424,w58ddb10,4,Animal_Land_Solid_Small,"{""Q0"":""+2""}",2.0,Animal,Land,Solid,Small,-2,-4.0,Animal_Land_Solid_Small
2879,3425,w58ddb10,4,Object_Sea_Pattern_Large,"{""Q0"":""-2""}",-2.0,Object,Sea,Pattern,Large,1,3.0,Object_Sea_Pattern_Large
2880,3426,w58ddb10,5,Object_Land_Solid_Small,"{""Q0"":""-2""}",-2.0,Object,Land,Solid,Small,1,3.0,Object_Land_Solid_Small
2881,3427,w58ddb10,5,Object_Land_Pattern_Small,"{""Q0"":""+2""}",2.0,Object,Land,Pattern,Small,-1,-3.0,Object_Land_Pattern_Small
2882,3428,w58ddb10,5,Object_Sea_Solid_Small,"{""Q0"":""+1""}",1.0,Object,Sea,Solid,Small,2,1.0,Object_Sea_Solid_Small
2883,3429,w58ddb10,5,Object_Sea_Pattern_Large,"{""Q0"":""-2""}",-2.0,Object,Sea,Pattern,Large,-1,1.0,Object_Sea_Pattern_Large
2884,3430,w58ddb10,5,Animal_Land_Solid_Small,"{""Q0"":""+2""}",2.0,Animal,Land,Solid,Small,-1,-3.0,Animal_Land_Solid_Small
2885,3431,w58ddb10,5,Animal_Sea_Solid_Small,"{""Q0"":""-2""}",-2.0,Animal,Sea,Solid,Small,2,4.0,Animal_Sea_Solid_Small
2886,3432,w58ddb10,6,Animal_Sea_Solid_Large,"{""Q0"":""-2""}",-2.0,Animal,Sea,Solid,Large,2,4.0,Animal_Sea_Solid_Large
2887,3433,w58ddb10,6,Animal_Land_Solid_Small,"{""Q0"":""+2""}",2.0,Animal,Land,Solid,Small,2,0.0,Animal_Land_Solid_Small
2888,3434,w58ddb10,6,Object_Land_Pattern_Small,"{""Q0"":""-1""}",-1.0,Object,Land,Pattern,Small,-1,0.0,Object_Land_Pattern_Small
2889,3435,w58ddb10,6,Animal_Land_Pattern_Large,"{""Q0"":""+1""}",1.0,Animal,Land,Pattern,Large,-2,-3.0,Animal_Land_Pattern_Large
2890,3436,w58ddb10,6,Animal_Land_Solid_Large,"{""Q0"":""+2""}",2.0,Animal,Land,Solid,Large,2,0.0,Animal_Land_Solid_Large
2891,3437,w58ddb10,6,Animal_Sea_Pattern_Large,"{""Q0"":""-2""}",-2.0,Animal,Sea,Pattern,Large,-2,0.0,Animal_Sea_Pattern_Large
2892,3438,w58ddb10,7,Object_Sea_Pattern_Small,"{""Q0"":""-1""}",-1.0,Object,Sea,Pattern,Small,2,3.0,Object_Sea_Pattern_Small
2893,3439,w58ddb10,7,Animal_Sea_Pattern_Large,"{""Q0"":""-2""}",-2.0,Animal,Sea,Pattern,Large,2,4.0,Animal_Sea_Pattern_Large
2894,3440,w58ddb10,7,Object_Sea_Solid_Large,"{""Q0"":""-2""}",-2.0,Object,Sea,Solid,Large,-2,0.0,Object_Sea_Solid_Large
2895,3441,w58ddb10,7,Animal_Sea_Pattern_Small,"{""Q0"":""+2""}",2.0,Animal,Sea,Pattern,Small,-2,-4.0,Animal_Sea_Pattern_Small
2896,3442,w58ddb10,7,Animal_Sea_Solid_Large,"{""Q0"":""+1""}",1.0,Animal,Sea,Solid,Large,1,0.0,Animal_Sea_Solid_Large
2897,3443,w58ddb10,7,Animal_Land_Pattern_Small,"{""Q0"":""-2""}",-2.0,Animal,Land,Pattern,Small,-2,0.0,Animal_Land_Pattern_Small
2898,3444,wa36b055,1,Animal_Land_Pattern_Large,"{""Q0"":""+2""}",2.0,Animal,Land,Pattern,Large,2,0.0,Animal_Land_Pattern_Large
2899,3445,wa36b055,1,Object_Land_Pattern_Large,"{""Q0"":""-1""}",-1.0,Object,Land,Pattern,Large,-1,0.0,Object_Land_Pattern_Large
2900,3446,wa36b055,1,Animal_Land_Solid_Large,"{""Q0"":""+2""}",2.0,Animal,Land,Solid,Large,2,0.0,Animal_Land_Solid_Large
2901,3447,wa36b055,1,Animal_Sea_Solid_Small,"{""Q0"":""+1""}",1.0,Animal,Sea,Solid,Small,-1,-2.0,Animal_Sea_Solid_Small
2902,3448,wa36b055,1,Animal_Sea_Pattern_Large,"{""Q0"":""-2""}",-2.0,Animal,Sea,Pattern,Large,-2,0.0,Animal_Sea_Pattern_Large
2903,3449,wa36b055,1,Object_Land_Solid_Large,"{""Q0"":""-1""}",-1.0,Object,Land,Solid,Large,2,3.0,Object_Land_Solid_Large
2904,3450,wa36b055,2,Animal_Land_Solid_Small,"{""Q0"":""+2""}",2.0,Animal,Land,Solid,Small,2,0.0,Animal_Land_Solid_Small
2905,3451,wa36b055,2,Animal_Sea_Solid_Large,"{""Q0"":""-1""}",-1.0,Animal,Sea,Solid,Large,-2,-1.0,Animal_Sea_Solid_Large
2906,3452,wa36b055,2,Animal_Sea_Pattern_Small,"{""Q0"":""+1""}",1.0,Animal,Sea,Pattern,Small,-1,-2.0,Animal_Sea_Pattern_Small
2907,3453,wa36b055,2,Object_Land_Solid_Large,"{""Q0"":""+2""}",2.0,Object,Land,Solid,Large,2,0.0,Object_Land_Solid_Large
2908,3454,wa36b055,2,Animal_Land_Solid_Large,"{""Q0"":""+1""}",1.0,Animal,Land,Solid,Large,-1,-2.0,Animal_Land_Solid_Large
2909,3455,wa36b055,2,Animal_Land_Pattern_Small,"{""Q0"":""-1""}",-1.0,Animal,Land,Pattern,Small,1,2.0,Animal_Land_Pattern_Small
2910,3456,wa36b055,3,Animal_Land_Solid_Small,"{""Q0"":""+2""}",2.0,Animal,Land,Solid,Small,2,0.0,Animal_Land_Solid_Small
2911,3457,wa36b055,3,Object_Land_Pattern_Large,"{""Q0"":""-1""}",-1.0,Object,Land,Pattern,Large,2,3.0,Object_Land_Pattern_Large
2912,3458,wa36b055,3,Object_Sea_Solid_Large,"{""Q0"":""+2""}",2.0,Object,Sea,Solid,Large,1,-1.0,Object_Sea_Solid_Large
2913,3459,wa36b055,3,Animal_Sea_Solid_Large,"{""Q0"":""-2""}",-2.0,Animal,Sea,Solid,Large,-1,1.0,Animal_Sea_Solid_Large
2914,3460,wa36b055,3,Animal_Land_Solid_Large,"{""Q0"":""-1""}",-1.0,Animal,Land,Solid,Large,-1,0.0,Animal_Land_Solid_Large
2915,3461,wa36b055,3,Animal_Sea_Pattern_Large,"{""Q0"":""-1""}",-1.0,Animal,Sea,Pattern,Large,-1,0.0,Animal_Sea_Pattern_Large
2916,3462,wa36b055,4,Object_Sea_Solid_Small,"{""Q0"":""-1""}",-1.0,Object,Sea,Solid,Small,-1,0.0,Object_Sea_Solid_Small
2917,3463,wa36b055,4,Object_Sea_Pattern_Large,"{""Q0"":""+2""}",2.0,Object,Sea,Pattern,Large,-2,-4.0,Object_Sea_Pattern_Large
2918,3464,wa36b055,4,Object_Sea_Solid_Large,"{""Q0"":""+1""}",1.0,Object,Sea,Solid,Large,-2,-3.0,Object_Sea_Solid_Large
2919,3465,wa36b055,4,Object_Land_Pattern_Small,"{""Q0"":""-1""}",-1.0,Object,Land,Pattern,Small,1,2.0,Object_Land_Pattern_Small
2920,3466,wa36b055,4,Animal_Sea_Solid_Large,"{""Q0"":""-2""}",-2.0,Animal,Sea,Solid,Large,1,3.0,Animal_Sea_Solid_Large
2921,3467,wa36b055,4,Animal_Sea_Solid_Small,"{""Q0"":""+2""}",2.0,Animal,Sea,Solid,Small,2,0.0,Animal_Sea_Solid_Small
2922,3468,wa36b055,5,Object_Land_Solid_Large,"{""Q0"":""-2""}",-2.0,Object,Land,Solid,Large,-2,0.0,Object_Land_Solid_Large
2923,3469,wa36b055,5,Object_Sea_Pattern_Small,"{""Q0"":""-1""}",-1.0,Object,Sea,Pattern,Small,1,2.0,Object_Sea_Pattern_Small
2924,3470,wa36b055,5,Animal_Land_Solid_Large,"{""Q0"":""+1""}",1.0,Animal,Land,Solid,Large,2,1.0,Animal_Land_Solid_Large
2925,3471,wa36b055,5,Animal_Sea_Solid_Small,"{""Q0"":""-2""}",-2.0,Animal,Sea,Solid,Small,-2,0.0,Animal_Sea_Solid_Small
2926,3472,wa36b055,5,Object_Land_Solid_Small,"{""Q0"":""+1""}",1.0,Object,Land,Solid,Small,1,0.0,Object_Land_Solid_Small
2927,3473,wa36b055,5,Animal_Land_Solid_Small,"{""Q0"":""-2""}",-2.0,Animal,Land,Solid,Small,-1,1.0,Animal_Land_Solid_Small
2928,3474,wa36b055,6,Animal_Sea_Solid_Small,"{""Q0"":""-2""}",-2.0,Animal,Sea,Solid,Small,1,3.0,Animal_Sea_Solid_Small
2929,3475,wa36b055,6,Object_Land_Pattern_Small,"{""Q0"":""-1""}",-1.0,Object,Land,Pattern,Small,-1,0.0,Object_Land_Pattern_Small
2930,3476,wa36b055,6,Animal_Land_Pattern_Small,"{""Q0"":""+2""}",2.0,Animal,Land,Pattern,Small,2,0.0,Animal_Land_Pattern_Small
2931,3477,wa36b055,6,Animal_Sea_Pattern_Small,"{""Q0"":""+1""}",1.0,Animal,Sea,Pattern,Small,1,0.0,Animal_Sea_Pattern_Small
2932,3478,wa36b055,6,Object_Sea_Pattern_Large,"{""Q0"":""-1""}",-1.0,Object,Sea,Pattern,Large,-1,0.0,Object_Sea_Pattern_Large
2933,3479,wa36b055,6,Animal_Land_Pattern_Large,"{""Q0"":""-1""}",-1.0,Animal,Land,Pattern,Large,-2,-1.0,Animal_Land_Pattern_Large
2934,3480,wa36b055,7,Object_Sea_Pattern_Large,"{""Q0"":""-2""}",-2.0,Object,Sea,Pattern,Large,2,4.0,Object_Sea_Pattern_Large
2935,3481,wa36b055,7,Object_Land_Solid_Small,"{""Q0"":""-1""}",-1.0,Object,Land,Solid,Small,1,2.0,Object_Land_Solid_Small
2936,3482,wa36b055,7,Object_Land_Pattern_Large,"{""Q0"":""-1""}",-1.0,Object,Land,Pattern,Large,-2,-1.0,Object_Land_Pattern_Large
2937,3483,wa36b055,7,Object_Sea_Pattern_Small,"{""Q0"":""+1""}",1.0,Object,Sea,Pattern,Small,-2,-3.0,Object_Sea_Pattern_Small
2938,3484,wa36b055,7,Animal_Land_Pattern_Small,"{""Q0"":""+2""}",2.0,Animal,Land,Pattern,Small,2,0.0,Animal_Land_Pattern_Small
2939,3485,wa36b055,7,Object_Sea_Solid_Small,"{""Q0"":""-1""}",-1.0,Object,Sea,Solid,Small,-2,-1.0,Object_Sea_Solid_Small
2940,3528,w0ae94e6,1,Object_Sea_Solid_Small,"{""Q0"":""+1""}",1.0,Object,Sea,Solid,Small,-2,-3.0,Object_Sea_Solid_Small
2941,3529,w0ae94e6,1,Animal_Sea_Solid_Large,"{""Q0"":""+2""}",2.0,Animal,Sea,Solid,Large,2,0.0,Animal_Sea_Solid_Large
2942,3530,w0ae94e6,1,Object_Sea_Pattern_Large,"{""Q0"":""-1""}",-1.0,Object,Sea,Pattern,Large,-1,0.0,Object_Sea_Pattern_Large
2943,3531,w0ae94e6,1,Animal_Land_Solid_Large,"{""Q0"":""+1""}",1.0,Animal,Land,Solid,Large,-2,-3.0,Animal_Land_Solid_Large
2944,3532,w0ae94e6,1,Animal_Sea_Pattern_Large,"{""Q0"":""-2""}",-2.0,Animal,Sea,Pattern,Large,1,3.0,Animal_Sea_Pattern_Large
2945,3533,w0ae94e6,1,Object_Land_Solid_Large,"{""Q0"":""-1""}",-1.0,Object,Land,Solid,Large,1,2.0,Object_Land_Solid_Large
2946,3534,w0ae94e6,2,Object_Land_Solid_Large,"{""Q0"":""+2""}",2.0,Object,Land,Solid,Large,2,0.0,Object_Land_Solid_Large
2947,3535,w0ae94e6,2,Object_Sea_Solid_Small,"{""Q0"":""+1""}",1.0,Object,Sea,Solid,Small,1,0.0,Object_Sea_Solid_Small
2948,3536,w0ae94e6,2,Animal_Sea_Solid_Large,"{""Q0"":""-2""}",-2.0,Animal,Sea,Solid,Large,-2,0.0,Animal_Sea_Solid_Large
2949,3537,w0ae94e6,2,Object_Land_Pattern_Small,"{""Q0"":""-1""}",-1.0,Object,Land,Pattern,Small,-1,0.0,Object_Land_Pattern_Small
2950,3538,w0ae94e6,2,Object_Sea_Solid_Large,"{""Q0"":""+2""}",2.0,Object,Sea,Solid,Large,2,0.0,Object_Sea_Solid_Large
2951,3539,w0ae94e6,2,Animal_Sea_Solid_Small,"{""Q0"":""-1""}",-1.0,Animal,Sea,Solid,Small,-2,-1.0,Animal_Sea_Solid_Small
2952,3540,w0ae94e6,3,Object_Sea_Solid_Large,"{""Q0"":""-2""}",-2.0,Object,Sea,Solid,Large,-2,0.0,Object_Sea_Solid_Large
2953,3541,w0ae94e6,3,Animal_Sea_Pattern_Small,"{""Q0"":""+1""}",1.0,Animal,Sea,Pattern,Small,1,0.0,Animal_Sea_Pattern_Small
2954,3542,w0ae94e6,3,Object_Sea_Pattern_Large,"{""Q0"":""-2""}",-2.0,Object,Sea,Pattern,Large,-2,0.0,Object_Sea_Pattern_Large
2955,3543,w0ae94e6,3,Object_Sea_Pattern_Small,"{""Q0"":""-2""}",-2.0,Object,Sea,Pattern,Small,-2,0.0,Object_Sea_Pattern_Small
2956,3544,w0ae94e6,3,Animal_Land_Solid_Small,"{""Q0"":""+2""}",2.0,Animal,Land,Solid,Small,2,0.0,Animal_Land_Solid_Small
2957,3545,w0ae94e6,3,Object_Sea_Solid_Small,"{""Q0"":""+2""}",2.0,Object,Sea,Solid,Small,2,0.0,Object_Sea_Solid_Small
2958,3546,w0ae94e6,4,Object_Land_Solid_Small,"{""Q0"":""-2""}",-2.0,Object,Land,Solid,Small,-1,1.0,Object_Land_Solid_Small
2959,3547,w0ae94e6,4,Object_Sea_Pattern_Small,"{""Q0"":""+2""}",2.0,Object,Sea,Pattern,Small,2,0.0,Object_Sea_Pattern_Small
2960,3548,w0ae94e6,4,Object_Land_Pattern_Small,"{""Q0"":""-1""}",-1.0,Object,Land,Pattern,Small,-1,0.0,Object_Land_Pattern_Small
2961,3549,w0ae94e6,4,Object_Sea_Solid_Small,"{""Q0"":""-2""}",-2.0,Object,Sea,Solid,Small,1,3.0,Object_Sea_Solid_Small
2962,3550,w0ae94e6,4,Object_Land_Pattern_Large,"{""Q0"":""+2""}",2.0,Object,Land,Pattern,Large,2,0.0,Object_Land_Pattern_Large
2963,3551,w0ae94e6,4,Animal_Sea_Pattern_Large,"{""Q0"":""-2""}",-2.0,Animal,Sea,Pattern,Large,-1,1.0,Animal_Sea_Pattern_Large
2964,3552,w0ae94e6,5,Object_Land_Pattern_Small,"{""Q0"":""-2""}",-2.0,Object,Land,Pattern,Small,-2,0.0,Object_Land_Pattern_Small
2965,3553,w0ae94e6,5,Animal_Sea_Pattern_Small,"{""Q0"":""+1""}",1.0,Animal,Sea,Pattern,Small,1,0.0,Animal_Sea_Pattern_Small
2966,3554,w0ae94e6,5,Animal_Land_Pattern_Small,"{""Q0"":""+1""}",1.0,Animal,Land,Pattern,Small,-2,-3.0,Animal_Land_Pattern_Small
2967,3555,w0ae94e6,5,Object_Land_Solid_Small,"{""Q0"":""+1""}",1.0,Object,Land,Solid,Small,1,0.0,Object_Land_Solid_Small
2968,3556,w0ae94e6,5,Animal_Sea_Solid_Small,"{""Q0"":""+1""}",1.0,Animal,Sea,Solid,Small,1,0.0,Animal_Sea_Solid_Small
2969,3557,w0ae94e6,5,Object_Land_Pattern_Large,"{""Q0"":""-2""}",-2.0,Object,Land,Pattern,Large,-2,0.0,Object_Land_Pattern_Large
2970,3558,w0ae94e6,6,Object_Sea_Solid_Large,"{""Q0"":""+1""}",1.0,Object,Sea,Solid,Large,1,0.0,Object_Sea_Solid_Large
2971,3559,w0ae94e6,6,Animal_Sea_Pattern_Large,"{""Q0"":""+2""}",2.0,Animal,Sea,Pattern,Large,2,0.0,Animal_Sea_Pattern_Large
2972,3560,w0ae94e6,6,Animal_Land_Pattern_Large,"{""Q0"":""-2""}",-2.0,Animal,Land,Pattern,Large,-2,0.0,Animal_Land_Pattern_Large
2973,3561,w0ae94e6,6,Animal_Sea_Pattern_Small,"{""Q0"":""+2""}",2.0,Animal,Sea,Pattern,Small,2,0.0,Animal_Sea_Pattern_Small
2974,3562,w0ae94e6,6,Animal_Land_Pattern_Small,"{""Q0"":""-1""}",-1.0,Animal,Land,Pattern,Small,-1,0.0,Animal_Land_Pattern_Small
2975,3563,w0ae94e6,6,Animal_Land_Solid_Large,"{""Q0"":""-1""}",-1.0,Animal,Land,Solid,Large,-1,0.0,Animal_Land_Solid_Large
2976,3564,w0ae94e6,7,Object_Land_Solid_Small,"{""Q0"":""-1""}",-1.0,Object,Land,Solid,Small,-1,0.0,Object_Land_Solid_Small
2977,3565,w0ae94e6,7,Animal_Land_Pattern_Small,"{""Q0"":""+1""}",1.0,Animal,Land,Pattern,Small,1,0.0,Animal_Land_Pattern_Small
2978,3566,w0ae94e6,7,Animal_Land_Solid_Small,"{""Q0"":""-2""}",-2.0,Animal,Land,Solid,Small,-2,0.0,Animal_Land_Solid_Small
2979,3567,w0ae94e6,7,Object_Sea_Pattern_Small,"{""Q0"":""+2""}",2.0,Object,Sea,Pattern,Small,1,-1.0,Object_Sea_Pattern_Small
2980,3568,w0ae94e6,7,Animal_Land_Pattern_Large,"{""Q0"":""+1""}",1.0,Animal,Land,Pattern,Large,-1,-2.0,Animal_Land_Pattern_Large
2981,3569,w0ae94e6,7,Object_Land_Pattern_Large,"{""Q0"":""+2""}",2.0,Object,Land,Pattern,Large,2,0.0,Object_Land_Pattern_Large
2982,3570,wd5e9df2,1,Object_Land_Solid_Small,"{""Q0"":""-1""}",-1.0,Object,Land,Solid,Small,1,2.0,Object_Land_Solid_Small
2983,3571,wd5e9df2,1,Object_Sea_Solid_Large,"{""Q0"":""+1""}",1.0,Object,Sea,Solid,Large,1,0.0,Object_Sea_Solid_Large
2984,3572,wd5e9df2,1,Animal_Sea_Solid_Large,"{""Q0"":""-2""}",-2.0,Animal,Sea,Solid,Large,-2,0.0,Animal_Sea_Solid_Large
2985,3573,wd5e9df2,1,Object_Sea_Pattern_Large,"{""Q0"":""-1""}",-1.0,Object,Sea,Pattern,Large,-1,0.0,Object_Sea_Pattern_Large
2986,3574,wd5e9df2,1,Animal_Land_Solid_Large,"{""Q0"":""-2""}",-2.0,Animal,Land,Solid,Large,-2,0.0,Animal_Land_Solid_Large
2987,3575,wd5e9df2,1,Animal_Sea_Pattern_Large,"{""Q0"":""-2""}",-2.0,Animal,Sea,Pattern,Large,2,4.0,Animal_Sea_Pattern_Large
2988,3576,wd5e9df2,2,Object_Land_Solid_Small,"{""Q0"":""-1""}",-1.0,Object,Land,Solid,Small,1,2.0,Object_Land_Solid_Small
2989,3577,wd5e9df2,2,Animal_Land_Solid_Small,"{""Q0"":""+2""}",2.0,Animal,Land,Solid,Small,2,0.0,Animal_Land_Solid_Small
2990,3578,wd5e9df2,2,Object_Land_Pattern_Small,"{""Q0"":""+1""}",1.0,Object,Land,Pattern,Small,1,0.0,Object_Land_Pattern_Small
2991,3579,wd5e9df2,2,Animal_Land_Pattern_Large,"{""Q0"":""+1""}",1.0,Animal,Land,Pattern,Large,-1,-2.0,Animal_Land_Pattern_Large
2992,3580,wd5e9df2,2,Object_Land_Pattern_Large,"{""Q0"":""+1""}",1.0,Object,Land,Pattern,Large,-1,-2.0,Object_Land_Pattern_Large
2993,3581,wd5e9df2,2,Object_Sea_Pattern_Large,"{""Q0"":""-2""}",-2.0,Object,Sea,Pattern,Large,-1,1.0,Object_Sea_Pattern_Large
2994,3582,wd5e9df2,3,Object_Sea_Solid_Small,"{""Q0"":""+2""}",2.0,Object,Sea,Solid,Small,1,-1.0,Object_Sea_Solid_Small
2995,3583,wd5e9df2,3,Object_Land_Pattern_Small,"{""Q0"":""-1""}",-1.0,Object,Land,Pattern,Small,-2,-1.0,Object_Land_Pattern_Small
2996,3584,wd5e9df2,3,Object_Sea_Pattern_Large,"{""Q0"":""+2""}",2.0,Object,Sea,Pattern,Large,2,0.0,Object_Sea_Pattern_Large
2997,3585,wd5e9df2,3,Animal_Land_Pattern_Small,"{""Q0"":""-1""}",-1.0,Animal,Land,Pattern,Small,-2,-1.0,Animal_Land_Pattern_Small
